p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
2.61576104042703e-06	0.363417720360179	0.245	0.296	0.0667123695750509	2	GLUD1
2.77186495154023e-06	0.322971963822706	0.281	0.342	0.0706936437240821	2	DUT
2.96561157862237e-06	0.342523101509168	0.345	0.437	0.0756349577011849	2	UFC1
3.01764075504497e-06	0.34427453132714	0.296	0.364	0.0769619098166669	2	XRCC5
3.27651621050871e-06	0.397989401700411	0.294	0.363	0.0835642694328142	2	BCLAF1
4.05692456299447e-06	0.597445136615282	0.288	0.315	0.103467804054611	2	RAD21
4.08997276137371e-06	0.621998098960744	0.254	0.271	0.104310665306075	2	CMC2
4.30827543452232e-06	0.611782931846095	0.292	0.321	0.109878256682057	2	TNFRSF14
4.32613494890856e-06	0.548085465517945	0.301	0.328	0.110333745736964	2	TAF7
4.67235961265256e-06	0.427840435533406	0.253	0.261	0.119163859561091	2	PRNP
6.92430471110883e-06	0.327860988178768	0.3	0.366	0.17659746735212	2	CBX3
9.02064441657291e-06	0.546173791076311	0.231	0.282	0.230062515200276	2	EIF3J
1.40580247760709e-05	0.556907820393916	0.206	0.25	0.358535863888912	2	SMAP1
1.58658928866457e-05	0.36964529164861	0.41	0.471	0.404643732181012	2	ARHGDIA
1.98041135133108e-05	0.503949600652197	0.28	0.295	0.505084111043478	2	IFI16
2.03026593467564e-05	0.403223418002623	0.281	0.294	0.517799023979676	2	JMJD6
2.73629303365558e-05	0.527524683175175	0.21	0.252	0.697864175303519	2	IRF2BP2
2.86402731945199e-05	0.576990958721287	0.208	0.253	0.730441527553035	2	CNOT7
3.11973128827499e-05	0.470301835014441	0.233	0.281	0.795656267761653	2	NRBP1
3.44229335930171e-05	0.368031887516583	0.296	0.361	0.877922498356308	2	PSMA6
3.56375940812192e-05	0.559455719974976	0.266	0.285	0.908901199447416	2	DHX36
3.66065568098716e-05	0.465727088141225	0.358	0.407	0.933613624878964	2	HNRNPM
4.2752554817893e-05	0.347959966237836	0.269	0.324	1	2	CCT5
4.72739429569101e-05	0.279164571907422	0.403	0.445	1	2	EIF4A3
5.31794948033604e-05	0.597908255017884	0.296	0.327	1	2	TPR
6.9182531498694e-05	0.421662777608597	0.345	0.384	1	2	WDR1
7.35275264448871e-05	0.6851888863509	0.247	0.268	1	2	MEAF6
7.53075961627992e-05	0.512709818235173	0.259	0.274	1	2	ZC3H12A
8.93830727294142e-05	0.459838069760173	0.263	0.32	1	2	DNAJC8
0.00012167182350726	0.437437079803025	0.332	0.369	1	2	CCT6A
0.000129515872626861	0.398352336683122	0.43	0.504	1	2	CUTA
0.000137501629247399	0.31495452655778	0.345	0.427	1	2	RALY
0.000139303103322322	0.384650664319259	0.288	0.308	1	2	POLR2A
0.000139736109639675	0.430726812734366	0.372	0.424	1	2	PSMB8
0.000156711531840929	0.381280793810732	0.312	0.383	1	2	BUD31
0.000171197569593929	0.263705074658151	0.46	0.519	1	2	RNASEK
0.000186374735208276	0.603763540358565	0.261	0.285	1	2	TNIP1
0.000238443801655637	0.591410988219	0.342	0.4	1	2	TECR
0.000238906951156378	0.417241168024181	0.34	0.426	1	2	SDF4
0.000254074957292828	0.633452611429533	0.267	0.293	1	2	CCDC107
0.000263312951670527	0.500834594741363	0.339	0.389	1	2	ILF2
0.000264291022419447	0.31029824664559	0.361	0.445	1	2	TOP1
0.000361097554258869	0.387370183300685	0.324	0.4	1	2	TRAPPC1
0.00037306829712802	0.439537878511081	0.219	0.259	1	2	CCDC12
0.000459862746732851	0.635392437254984	0.26	0.284	1	2	HSPA4
0.000476515059408086	0.510364264145585	0.235	0.281	1	2	WAC
0.000488777921964961	0.444278139848443	0.278	0.339	1	2	PSMC5
0.000542127324340359	0.354343905285691	0.304	0.366	1	2	PRKAR1A
0.000608992089353362	0.852307127150491	0.269	0.304	1	2	DNPH1
0.000706694376470822	0.490545372742623	0.256	0.272	1	2	TIPARP
0.000723259581656821	0.533688908816764	0.239	0.253	1	2	ARL4A
0.000906608756063339	0.351510862752253	0.365	0.403	1	2	ODC1
0.000960570913830948	0.324656645040043	0.356	0.441	1	2	REX1BD
0.000995211117905959	0.558629587247441	0.23	0.277	1	2	TIAL1
0.00112971987011634	0.356683794042673	0.289	0.345	1	2	SNX6
0.0014602031428584	0.45790244055852	0.286	0.349	1	2	RBM17
0.00146407690358622	0.370394335902111	0.25	0.262	1	2	NFKB1
0.00168084744636743	0.477108252471411	0.239	0.284	1	2	RPP21
0.00174819331491673	0.290095151315354	0.451	0.523	1	2	SNHG8
0.00176223951189145	0.371864231860182	0.316	0.385	1	2	PSMA1
0.00292632284571275	0.368500268006873	0.259	0.305	1	2	DDX39A
0.00457978628891689	0.408706940276552	0.318	0.388	1	2	ZC3H15
0.00495477731932879	0.55373217866128	0.26	0.284	1	2	FNBP4
0.00497253777662013	0.338204036322717	0.233	0.266	1	2	MACF1
0.0060210132399263	0.485455057179084	0.22	0.256	1	2	PCM1
0.0063969077729696	0.642325590077864	0.269	0.303	1	2	NOSIP
0.00645256222389138	0.442071917168931	0.296	0.362	1	2	EIF3D
0	3.83275109673264	0.901	0.185	0	3	AGR2
0	3.96795670096714	0.796	0.094	0	3	TSPAN8
0	3.69605421827862	0.889	0.19	0	3	KRT19
0	3.84353996782029	0.781	0.087	0	3	FXYD3
0	3.73312480291189	0.793	0.1	0	3	C19orf33
0	3.35549477551775	0.933	0.241	0	3	KRT18
0	3.77767553389918	0.934	0.244	0	3	KRT8
0	3.64546760364327	0.78	0.093	0	3	SMIM22
0	4.24393205025679	0.787	0.131	0	3	S100P
0	2.04292648314827	0.776	0.13	0	3	ELF3
0	3.15867266498239	0.748	0.119	0	3	CD24
0	4.10217385637305	0.718	0.089	0	3	LGALS4
0	3.32279842235337	0.933	0.332	0	3	CYSTM1
0	3.54381853999567	0.677	0.09	0	3	EPCAM
0	4.11225220295992	0.633	0.065	0	3	GPX2
0	3.2751546093587	0.672	0.115	0	3	MUC1
0	2.96016564533943	0.671	0.117	0	3	STARD10
0	3.80773683054697	0.657	0.107	0	3	SPINK1
0	3.77795924815827	0.615	0.07	0	3	CTSE
0	3.1971265134595	0.671	0.128	0	3	NQO1
0	3.39293413069423	0.605	0.063	0	3	SFN
0	2.83004450129833	0.731	0.195	0	3	SPINT2
0	4.23184724810517	0.57	0.052	0	3	S100A14
0	3.82844415466171	0.554	0.046	0	3	RAB25
0	3.26818438320828	0.609	0.101	0	3	CLDN18
0	3.74886565409201	0.565	0.061	0	3	TSPAN1
0	3.78696264668286	0.553	0.05	0	3	MAL2
0	3.37035911684637	0.63	0.137	0	3	CA2
0	2.96699517224226	0.624	0.136	0	3	S100A16
0	2.76090637373249	0.587	0.1	0	3	PIGR
0	0.921595126326565	0.931	0.447	0	3	CST3
0	2.16933610712131	0.714	0.233	0	3	BLVRB
0	3.39351036940732	0.545	0.065	0	3	SMIM24
0	3.87414901243778	0.531	0.053	0	3	AKR7A3
0	3.14429482750741	0.532	0.062	0	3	SLC44A4
0	3.61924575482291	0.539	0.07	0	3	ANXA10
0	3.2295342426887	0.547	0.081	0	3	VSIG2
0	2.00442334952947	0.575	0.109	0	3	KLF5
0	2.19363787308757	0.657	0.194	0	3	ATP1B1
0	2.51442898909747	0.545	0.083	0	3	DSP
0	2.39886932673769	0.664	0.202	0	3	PHLDA2
0	3.57567321248192	0.522	0.061	0	3	TMEM54
0	3.15050033096968	0.52	0.061	0	3	SERINC2
0	2.20014067998365	0.639	0.181	0	3	PERP
0	2.14550664188185	0.745	0.287	0	3	IFI27
0	2.38072532194341	0.594	0.137	0	3	LSR
0	3.55562795274273	0.499	0.045	0	3	SDCBP2
0	1.55596707655043	0.664	0.212	0	3	LGALS3BP
0	2.89527893582583	0.523	0.071	0	3	SPINT1
0	2.43539884489862	0.626	0.177	0	3	ANXA4
0	2.54970811203754	0.557	0.111	0	3	GOLM1
0	3.17389453207119	0.543	0.097	0	3	TST
0	2.183389121574	0.605	0.16	0	3	GMDS
0	1.68696298997068	0.523	0.08	0	3	SLPI
0	3.96716375326841	0.468	0.031	0	3	AGR3
0	4.70328090186825	0.674	0.237	0	3	TFF1
0	2.63307658744861	0.51	0.073	0	3	CLDN4
0	0.903961389888169	0.687	0.251	0	3	LYZ
0	2.5687090944459	0.495	0.059	0	3	CAPN8
0	2.76815924415275	0.494	0.058	0	3	CDH1
0	2.55740378986764	0.548	0.113	0	3	SDC4
0	3.31602098636076	0.473	0.039	0	3	PKP3
0	3.6075368353308	0.501	0.067	0	3	AKR1C3
0	3.63411250431941	0.468	0.037	0	3	MISP
0	2.2495323363469	0.497	0.067	0	3	CYP3A5
0	3.23643842719721	0.496	0.066	0	3	GPRC5A
0	2.90429537676334	0.486	0.059	0	3	LAMB3
0	2.26194651934186	0.538	0.113	0	3	JUP
0	2.44509390006807	0.498	0.075	0	3	MLPH
0	2.11940361809699	0.619	0.196	0	3	TSTA3
0	4.21077140369856	0.462	0.042	0	3	AKR1B10
0	2.27118947414032	0.543	0.126	0	3	NAPRT
0	2.51432347006959	0.505	0.089	0	3	GALE
0	2.00991537873943	0.599	0.184	0	3	ALDH2
0	0.835900675835926	0.634	0.221	0	3	TPM1
0	1.68944398578024	0.648	0.235	0	3	MT1E
0	1.42828982122456	0.545	0.132	0	3	MT1G
0	2.94469727892952	0.471	0.059	0	3	ST14
0	2.53585967485162	0.497	0.085	0	3	MGST1
0	1.30258083727887	0.711	0.3	0	3	CD151
0	3.38504233397435	0.452	0.043	0	3	KRTCAP3
0	3.50022327378153	0.448	0.041	0	3	AP1M2
0	3.14706230666847	0.45	0.043	0	3	MYH14
0	2.81793077778373	0.48	0.073	0	3	LCN2
0	3.10387841777815	0.451	0.047	0	3	PRSS8
0	3.3479414397194	0.544	0.14	0	3	TFF2
0	2.54079061779171	0.485	0.081	0	3	LMO7
0	3.58374296790998	0.437	0.035	0	3	LAD1
0	2.73233588029142	0.458	0.056	0	3	SULT1C2
0	2.14688569169819	0.461	0.059	0	3	TMC5
0	3.44690072185109	0.495	0.094	0	3	PSCA
0	3.0213116948697	0.452	0.055	0	3	ANXA3
0	3.93035759458563	0.507	0.111	0	3	PHGR1
0	3.46500306518008	0.454	0.058	0	3	CLDN7
0	3.89894530431897	0.427	0.032	0	3	PRSS3
0	2.68081637260785	0.464	0.069	0	3	ITGB4
0	2.24725240344338	0.627	0.233	0	3	TSPAN3
0	2.07163721453289	0.577	0.183	0	3	CISD3
0	2.08288358791689	0.49	0.103	0	3	CCND1
0	3.11573706233894	0.437	0.051	0	3	PLPP2
0	2.56969747697484	0.439	0.055	0	3	BAIAP2L1
0	2.50487523873366	0.544	0.16	0	3	AGPAT2
0	1.91315879748049	0.549	0.166	0	3	RNASE1
0	1.8015326738633	0.604	0.221	0	3	CYB5A
0	1.96294054064217	0.497	0.115	0	3	RASSF7
0	2.07292573240651	0.499	0.118	0	3	RBM47
0	1.33022202564851	0.627	0.246	0	3	ID1
0	2.28413950297068	0.489	0.109	0	3	FHL2
0	2.25443836016901	0.511	0.132	0	3	CDC42EP1
0	2.35300665629086	0.441	0.063	0	3	ABCC3
0	3.50461813702802	0.426	0.049	0	3	LINC01133
0	1.57477725000484	0.8	0.426	0	3	TSPO
0	2.12204017652128	0.545	0.171	0	3	MDK
0	2.95114632548782	0.431	0.057	0	3	DSG2
0	1.88795210037707	0.538	0.165	0	3	COMTD1
0	2.22355473365612	0.844	0.473	0	3	LGALS3
0	1.44712586999553	0.65	0.28	0	3	H2AFJ
0	2.65894237333663	0.413	0.046	0	3	ERBB3
0	1.95602371661884	0.492	0.125	0	3	BACE2
0	1.68519540241154	0.68	0.315	0	3	TXNDC17
0	1.64884824753625	0.64	0.275	0	3	ETFB
0	2.21657872485654	0.446	0.082	0	3	GALNT3
0	3.30345490024247	0.403	0.04	0	3	CYP2S1
0	2.99208990584492	0.404	0.043	0	3	TMPRSS2
0	2.90035532794433	0.403	0.043	0	3	AMN
0	3.13023031507462	0.397	0.038	0	3	TM4SF5
0	3.25003036393786	0.412	0.053	0	3	PDZK1IP1
0	2.07401781561541	0.445	0.086	0	3	LLGL2
0	1.88853331303757	0.487	0.129	0	3	CTNND1
0	2.27846358621689	0.454	0.099	0	3	SELENBP1
0	3.99810124035569	0.381	0.026	0	3	PLA2G10
0	3.64924736939388	0.386	0.031	0	3	CRB3
0	3.39547401570945	0.395	0.042	0	3	ADH1C
0	1.68681535878852	0.49	0.137	0	3	ADIRF
0	2.96433106132725	0.44	0.088	0	3	CES2
0	1.50814325441233	0.543	0.192	0	3	C12orf75
0	1.01889771940613	0.587	0.236	0	3	KLF4
0	2.00272240314854	0.437	0.086	0	3	EPS8L2
0	2.65178723215428	0.422	0.071	0	3	CREB3L1
0	1.26838538122648	0.478	0.128	0	3	C15orf48
0	2.61568545716216	0.392	0.043	0	3	ARL14
0	2.08377315012355	0.475	0.126	0	3	PLXNB2
0	1.69870847779728	0.809	0.461	0	3	ANXA2
0	2.38182607920301	0.393	0.046	0	3	ERN2
0	1.41683345840557	0.619	0.272	0	3	OCIAD2
0	2.56001328381148	0.394	0.048	0	3	FOXA3
0	1.26475965626429	0.502	0.156	0	3	ITGA6
0	1.97529861830905	0.483	0.138	0	3	TSPAN13
0	1.73888836559782	0.67	0.326	0	3	CLTB
0	1.79426760905192	0.525	0.181	0	3	MPST
0	1.5526842773789	0.571	0.227	0	3	SERPINB6
0	1.95135498098893	0.457	0.116	0	3	INF2
0	1.67770917874328	0.524	0.184	0	3	EFHD2
0	2.55543098676323	0.395	0.057	0	3	CXADR
0	3.11558117128327	0.389	0.051	0	3	FAM3B
0	2.00155250703991	0.421	0.083	0	3	HDHD3
0	1.53905574604394	0.551	0.214	0	3	CTNNA1
0	3.09793839996494	0.561	0.226	0	3	MUC5AC
0	2.05113595153472	0.441	0.106	0	3	CTTN
0	2.31218449086891	0.406	0.071	0	3	TSPAN15
0	2.9524420110051	0.38	0.046	0	3	TACSTD2
0	3.42925534693591	0.368	0.034	0	3	PRR15L
0	2.69623870863964	0.374	0.041	0	3	FAM3D
0	2.69840943472075	0.373	0.04	0	3	RHPN2
0	2.25939790725705	0.416	0.083	0	3	PPP1R16A
0	1.85520578372174	0.439	0.107	0	3	NET1
0	1.76438973452315	0.532	0.201	0	3	PCBD1
0	1.94320186098721	0.459	0.128	0	3	CHP1
0	1.0481570365709	0.693	0.362	0	3	VAMP8
0	2.13635878027065	0.439	0.109	0	3	FLNB
0	2.0855488431834	0.424	0.094	0	3	SH3YL1
0	2.39396536753853	0.419	0.089	0	3	PLAC8
0	2.4690950916672	0.39	0.061	0	3	CXCL17
0	3.16816320590913	0.369	0.041	0	3	PLLP
0	1.80036387464285	0.512	0.185	0	3	SPATS2L
0	1.96299381208113	0.418	0.092	0	3	CRACR2B
0	1.58239811835974	0.825	0.499	0	3	PRDX5
0	3.92053389274867	0.361	0.035	0	3	ALDH3A1
0	1.789202247899	0.544	0.219	0	3	HMGA1
0	2.88738355977039	0.363	0.038	0	3	C6orf132
0	1.7005486777168	0.512	0.188	0	3	TMEM141
0	1.56311371914228	0.524	0.2	0	3	CENPX
0	1.44689873180017	0.641	0.318	0	3	UQCRC1
0	2.7032348900327	0.372	0.049	0	3	DDR1
0	2.03750224923608	0.437	0.114	0	3	ABHD2
0	2.96399161688349	0.352	0.029	0	3	INAVA
0	1.47629837338705	0.505	0.183	0	3	PLEKHJ1
0	1.43503905498131	0.496	0.174	0	3	NECTIN2
0	2.64922405426011	0.417	0.095	0	3	ALDH1A1
0	2.83487696503278	0.35	0.028	0	3	TMPRSS4
0	1.47740564136966	0.626	0.305	0	3	NDUFB3
0	3.15746345523122	0.363	0.042	0	3	BCAS1
0	2.6120304063173	0.354	0.033	0	3	EPS8L3
0	1.69043054341195	0.832	0.511	0	3	UQCRQ
0	1.50958569325419	0.523	0.203	0	3	TM9SF3
0	2.59015459694592	0.378	0.058	0	3	EPS8L1
0	1.53938168341058	0.462	0.143	0	3	ASL
0	3.32874627133351	0.349	0.03	0	3	PLS1
0	1.43995761308739	0.561	0.243	0	3	EPN1
0	2.44784496295477	0.374	0.056	0	3	PTPRF
0	4.13945763283487	0.37	0.052	0	3	REG4
0	0.964136204392758	0.511	0.193	0	3	S100A13
0	1.73867293418009	0.61	0.292	0	3	CYC1
0	2.25497054635515	0.42	0.102	0	3	SLC39A4
0	1.06450366647143	0.728	0.41	0	3	DSTN
0	1.15300436016678	0.53	0.213	0	3	RAB11FIP1
0	1.53663581612474	0.557	0.24	0	3	CHMP4B
0	2.44929330650665	0.374	0.058	0	3	EPHA2
0	2.55255073397866	0.369	0.053	0	3	CENPV
0	2.39701862603771	0.366	0.05	0	3	SOX9
0	1.3834165956282	0.735	0.419	0	3	NDUFB7
0	1.34171655969336	0.644	0.329	0	3	NDUFC1
0	3.56202685192607	0.37	0.055	0	3	FCGBP
0	1.34824727537049	0.47	0.155	0	3	IGFBP2
0	2.63649337740982	0.355	0.041	0	3	SHROOM3
0	3.36677397306551	0.36	0.046	0	3	KRT7
0	3.25263891677142	0.345	0.031	0	3	FERMT1
0	1.25817973058623	0.669	0.356	0	3	SERPINB1
0	1.47030026871548	0.583	0.27	0	3	TIMM13
0	0.531030519962652	0.55	0.238	0	3	PDLIM1
0	1.46823376381423	0.51	0.198	0	3	TMED3
0	1.41247652086961	0.525	0.214	0	3	MRPL14
0	1.28649593302129	0.675	0.364	0	3	MRPL52
0	2.26164171570639	0.376	0.065	0	3	SMAGP
0	1.08245047690968	0.694	0.383	0	3	RRBP1
0	3.59892424387311	0.34	0.03	0	3	CALML4
0	1.54337332018685	0.443	0.133	0	3	MGST2
0	3.05223557952102	0.338	0.028	0	3	USH1C
0	1.70710890998153	0.735	0.425	0	3	CHCHD10
0	2.64408867775137	0.345	0.035	0	3	LIPH
0	0.805444548471369	0.539	0.23	0	3	SPTBN1
0	2.07959703707475	0.442	0.133	0	3	TESC
0	1.81224460334747	0.478	0.169	0	3	AHCY
0	1.36682314994676	0.474	0.167	0	3	TM4SF1
0	1.24213134735213	0.622	0.316	0	3	SCP2
0	2.17648902372926	0.375	0.069	0	3	SEMA3B
0	0.900123980801526	0.517	0.212	0	3	RAB13
0	2.05318809612454	0.35	0.045	0	3	RASEF
0	0.837291875810568	0.589	0.284	0	3	CTSD
0	2.8252185381536	0.345	0.041	0	3	KIAA1522
0	3.42248600484417	0.345	0.041	0	3	VSIG1
0	1.83756233421286	0.39	0.087	0	3	ITPR3
0	3.17992817380701	0.342	0.039	0	3	CLDN3
0	1.226708701629	0.55	0.247	0	3	CD9
0	1.24381649649827	0.573	0.27	0	3	DNPH1
0	1.30786676468841	0.685	0.383	0	3	JPT1
0	2.34593648449049	0.373	0.071	0	3	GDF15
0	1.53328380184716	0.433	0.132	0	3	UGDH
0	1.02229930969437	0.636	0.335	0	3	ACTN4
0	2.70604306789742	0.362	0.061	0	3	CDC42EP5
0	0.39816985171472	0.695	0.394	0	3	IER3
0	3.88756614145316	0.332	0.032	0	3	GSTA1
0	2.52815013925357	0.357	0.057	0	3	ATP8B1
0	3.07668357215531	0.327	0.027	0	3	CBLC
0	1.1563853132721	0.569	0.269	0	3	PGC
0	2.50788453874703	0.344	0.046	0	3	TMC4
0	0.582287643529781	0.561	0.264	0	3	GSN
0	1.24401755211037	0.483	0.186	0	3	QSOX1
0	2.53829017532563	0.363	0.066	0	3	VILL
0	1.17367884951714	0.608	0.311	0	3	CHMP2A
0	1.17031377710994	0.506	0.21	0	3	BRI3
0	3.26925438787045	0.327	0.031	0	3	ST6GALNAC1
0	1.93676840959501	0.406	0.111	0	3	MCRIP2
0	1.6431881888431	0.421	0.126	0	3	IDH1
0	1.32703402896075	0.779	0.485	0	3	ATP5ME
0	1.99075087321169	0.377	0.083	0	3	MGAT4B
0	1.72771613617569	0.421	0.127	0	3	HEBP2
0	3.50597266327205	0.32	0.026	0	3	PLEK2
0	1.42485807604498	0.526	0.233	0	3	TMBIM1
0	3.07419392546729	0.328	0.035	0	3	FOXQ1
0	2.76932899094557	0.331	0.038	0	3	PARD6B
0	0.976557869047722	0.604	0.311	0	3	RAB11A
0	1.2872053482996	0.778	0.486	0	3	ATP5IF1
0	3.17350943817385	0.324	0.032	0	3	KCNK1
0	1.35945360358531	0.773	0.481	0	3	ROMO1
0	3.74969439130263	0.313	0.021	0	3	TMEM45B
0	2.62697504150016	0.328	0.037	0	3	LAMA3
0	3.38193904212436	0.318	0.027	0	3	MUC13
0	0.907496486524235	0.46	0.17	0	3	ABLIM1
0	1.25410029014453	0.414	0.124	0	3	ADAM15
0	3.1344738665977	0.318	0.029	0	3	ESRP1
0	0.985886848357192	0.672	0.384	0	3	HDLBP
0	1.15069572316248	0.679	0.391	0	3	NDUFS6
0	4.45554985271781	0.344	0.057	0	3	TFF3
0	1.88550380849569	0.375	0.089	0	3	F11R
0	0.775916355352328	0.439	0.153	0	3	CLU
0	1.41847701261745	0.502	0.216	0	3	ECHS1
0	1.43099189936186	0.51	0.224	0	3	COA3
0	3.08643323050759	0.315	0.029	0	3	FUT2
0	1.30860234788341	0.466	0.181	0	3	GFPT1
0	2.63496707901313	0.329	0.044	0	3	STAP2
0	1.68311517586198	0.411	0.126	0	3	UQCC3
0	1.18356691854581	0.483	0.198	0	3	CAPNS1
0	1.46330360174722	0.795	0.511	0	3	UQCR10
0	2.19983461726589	0.349	0.065	0	3	RASSF6
0	1.66259465134442	0.483	0.199	0	3	ETHE1
0	1.57727510224757	0.926	0.643	0	3	S100A11
0	1.54818101598459	0.627	0.344	0	3	ATP5MC1
0	1.21337833868705	0.424	0.141	0	3	LDLR
0	3.25047702657737	0.312	0.029	0	3	SPINT1-AS1
0	3.14849785898494	0.386	0.104	0	3	MUCL3
0	2.83564075982658	0.309	0.027	0	3	POF1B
0	1.23195860729009	0.521	0.24	0	3	MVP
0	1.86227943955282	0.399	0.118	0	3	H1F0
0	3.16055702581184	0.307	0.026	0	3	FA2H
0	1.7356865893872	0.398	0.118	0	3	ADAM9
0	1.24682470000787	0.407	0.127	0	3	PPIC
0	1.14425182400609	0.524	0.245	0	3	FAM162A
0	0.808431302049972	0.448	0.169	0	3	NPDC1
0	1.03711102274684	0.673	0.394	0	3	ACADVL
0	1.15816815499943	0.696	0.417	0	3	AURKAIP1
0	1.09528353001225	0.744	0.465	0	3	CSTB
0	1.32685095122006	0.665	0.387	0	3	MGST3
0	2.94484196727731	0.315	0.037	0	3	MUC3A
0	1.49051315695949	0.437	0.159	0	3	ASPH
0	1.26775543432114	0.436	0.158	0	3	LGALS9
0	2.48847866430008	0.344	0.066	0	3	SPR
0	1.55229337242142	0.83	0.552	0	3	TXN
0	1.19365936102427	0.529	0.252	0	3	TIMM8B
0	2.03766453443699	0.328	0.051	0	3	RAB27B
0	1.47865289963276	0.463	0.186	0	3	ISOC2
0	1.73620187561992	0.36	0.083	0	3	MICALL2
0	2.84712195394819	0.306	0.029	0	3	TJP3
0	0.990277092158687	0.658	0.382	0	3	TUBA1C
0	1.29880450086631	0.519	0.243	0	3	LSM4
0	1.2690967278944	0.567	0.291	0	3	EIF6
0	1.33379445517549	0.441	0.166	0	3	TENT5A
0	1.00143111230459	0.64	0.365	0	3	ZNHIT1
0	1.15358898499043	0.483	0.208	0	3	TPD52
0	2.7922407629072	0.317	0.042	0	3	ZG16B
0	3.23429578985048	0.304	0.029	0	3	DEGS2
0	0.810435679334098	0.631	0.357	0	3	MARCKSL1
0	1.5251917839696	0.377	0.103	0	3	MYO6
0	0.943401549422244	0.57	0.296	0	3	RHOC
0	3.59895887385909	0.296	0.022	0	3	B3GNT3
0	1.72874871490035	0.418	0.145	0	3	SLC50A1
0	1.17127541791667	0.638	0.366	0	3	VDAC1
0	2.80976715234931	0.329	0.057	0	3	RHOD
0	1.49128211167701	0.426	0.154	0	3	MRPS35
0	1.11348288731433	0.488	0.216	0	3	MRPL27
0	2.26700206242725	0.344	0.072	0	3	SLC22A18
0	0.872643023591074	0.448	0.177	0	3	TRAF4
0	3.05669791891176	0.321	0.051	0	3	CMBL
0	2.48387042865543	0.317	0.047	0	3	SH3BGRL2
0	2.44811012714724	0.318	0.048	0	3	MYRF
0	1.22292957909697	0.533	0.263	0	3	PHB
0	3.59591156265597	0.29	0.02	0	3	GCNT3
0	1.39381284446655	0.41	0.141	0	3	HDGF
0	1.06910078110619	0.437	0.168	0	3	KLF3
0	1.33491516264685	0.502	0.233	0	3	PLEC
0	2.10807173267805	0.918	0.649	0	3	GSTP1
0	2.05520773539899	0.347	0.078	0	3	GIPC1
0	2.08798157616305	0.339	0.071	0	3	SLC9A1
0	1.39568518153138	0.456	0.188	0	3	BOLA3
0	1.62303128242654	0.887	0.619	0	3	COX5B
0	1.11954156665469	0.505	0.237	0	3	PNKD
0	2.02456814985235	0.37	0.102	0	3	ASS1
0	2.07991841187077	0.336	0.068	0	3	GPRC5C
0	0.849026727148774	0.594	0.326	0	3	CD59
0	1.04199664840739	0.609	0.341	0	3	C19orf70
0	1.79794789695424	0.363	0.096	0	3	HPGD
0	3.00137222969412	0.294	0.027	0	3	MYO5B
0	2.77975155547909	0.3	0.034	0	3	OCLN
0	3.10062583144331	0.29	0.024	0	3	C1orf116
0	2.06168820463324	0.326	0.061	0	3	MECOM
0	1.39133428614751	0.395	0.13	0	3	CD2AP
0	1.58069743122395	0.401	0.136	0	3	AP1S1
0	2.89919420945066	0.295	0.03	0	3	SCNN1A
0	0.899633141548705	0.493	0.228	0	3	STXBP2
0	1.22829794907147	0.443	0.178	0	3	DNM2
0	2.16390108376806	0.32	0.055	0	3	TRPM4
0	1.66659489318198	0.428	0.163	0	3	CBR1
0	1.87537361255643	0.348	0.084	0	3	SLC39A14
0	2.84175926792036	0.288	0.024	0	3	HNF4A
0	1.5515625344656	0.417	0.154	0	3	GSTM3
0	2.09437148687359	0.342	0.079	0	3	AK1
0	0.859703326541659	0.618	0.355	0	3	HSBP1
0	1.19456453715837	0.428	0.166	0	3	LIMA1
0	0.87033692129695	0.477	0.215	0	3	NT5C
0	1.8586395681827	0.338	0.076	0	3	NEDD4L
0	2.83083226758467	0.293	0.031	0	3	MSMB
0	0.944337699057376	0.489	0.228	0	3	TUBB2A
0	1.40578644704481	0.788	0.527	0	3	COX7B
0	2.69742799738596	0.297	0.036	0	3	CAPN5
0	2.5878106458578	0.295	0.034	0	3	ELMO3
0	0.923338435468448	0.509	0.248	0	3	MIEN1
0	1.18236600122265	0.667	0.406	0	3	PRDX2
0	1.15966202307855	0.594	0.333	0	3	SLIRP
0	1.99571307985663	0.343	0.083	0	3	EFNA1
0	4.79526416384884	0.322	0.062	0	3	GKN2
0	2.05858486014708	0.323	0.063	0	3	MAPK13
0	2.56400583156046	0.316	0.056	0	3	NR2F6
0	2.62934921225472	0.302	0.043	0	3	DHCR24
0	1.39212062745418	0.349	0.09	0	3	PTPRK
0	1.10366674475721	0.616	0.357	0	3	MRPL41
0	1.26201159290381	0.438	0.179	0	3	SLC25A1
0	1.22435907520168	0.722	0.463	0	3	ATP5MPL
0	0.909167056231888	0.632	0.374	0	3	COX17
0	1.96043752813425	0.331	0.074	0	3	DGAT1
0	2.51304490906855	0.288	0.031	0	3	PRSS22
0	2.91262631491439	0.279	0.022	0	3	PTK6
0	1.0168319982389	0.496	0.239	0	3	CCDC124
0	1.23136660078498	0.46	0.203	0	3	MRPS12
0	1.02007287833578	0.346	0.09	0	3	TINAGL1
0	1.08719900487851	0.449	0.193	0	3	CHCHD5
0	1.18679880630879	0.47	0.214	0	3	UQCC2
0	2.39961258738157	0.299	0.043	0	3	SH2D4A
0	0.92903482273977	0.615	0.359	0	3	NDUFB1
0	0.860182331989057	0.4	0.144	0	3	CXCL16
0	2.3327717969975	0.305	0.049	0	3	ERBB2
