sample_id	cluster	cell_type_major	cell_type_minor	cell_state	n_cells	contamination_median	contamination_P90	raw_total_counts	corrected_total_counts	top_marker_genes_expected	raw_top_marker_detected_pairs	corrected_top_marker_detected_pairs	top_marker_cell_pairs	raw_top_marker_count_sum	corrected_top_marker_count_sum	top_marker_detection_retention	top_marker_count_retention	total_count_retention
sample29	12	B/Plasma	Conventional_B_cell	B_cell	25	0.000698727099693919	0.014121625998052	50357	49995.4511202069	30	247	247	750	527	526.905070125784	1	0.999819867411354	0.992820285565202
sample3	15	Endothelial/Pericyte	Pericyte_smooth_muscle_like	contractile	80	0.000687159529452276	0.00725800352008236	1262680	1258910.34739433	30	1694	1694	2400	45212	45211.3554246014	1	0.999985743267305	0.99701456219654
sample7	16	Epithelial	Mucous_neck_chief_like_epithelial	MUC6_TFF2_glandular_secretory	120	0.000682799034115975	0.0207758278641436	2413314	2380738.60494541	30	2818	2818	3600	568619	568450.434518329	1	0.999703552850553	0.986501799991799
sample22	18	B/Plasma	B_or_plasma_like_stress_high	stress_high_likely_dissociation_associated	18	0.000681005464201527	0.0643106192840734	77328	74309.3305106576	30	428	428	540	8640	8483.57697958948	1	0.981895483748783	0.96096278851978
sample13	11	Myeloid	C1Q_FOLR2_TREM2_macrophage	C1Q_FOLR2_TREM2_TAM_like	30	0.000679255993788967	0.0162126354828896	109844	109409.626771313	30	449	449	900	2868	2867.95906669348	1	0.999985727577921	0.996045544329348
sample4	16	Epithelial	Mucous_neck_chief_like_epithelial	MUC6_TFF2_glandular_secretory	43	0.000672474041519209	0.0972091980201214	712035	702994.433211856	30	755	755	1290	69037	69013.6861406567	1	0.99966229906654	0.987303198876257
sample13	18	B/Plasma	B_or_plasma_like_stress_high	stress_high_likely_dissociation_associated	23	0.000669484571830429	0.00318662737119949	29865	29830.8190038557	30	517	517	690	4544	4542.0419462852	1	0.999569090291638	0.998855483135968
sample37	14	B/Plasma	IGHA_high_plasma	IGHA_high_antibody_secreting	3	0.000644239720666086	0.000760112912134604	152535	152471.81854127	30	58	58	90	91570	91569.5384671934	1	0.999994959781516	0.999585790417083
sample19	24	T/NK	Cycling_T_cell	cycling	5	0.000644218585414695	0.00269405789970219	19671	19638.4703314011	30	47	47	150	138	137.995006177322	1	0.999963812879143	0.998346313425913
sample36	22	Mesothelial	Mesothelial	mesothelial_ECM_program	8	0.000642891210385397	0.0030857517773381	14397	14375.9648144304	30	77	77	240	492	491.999088131125	1	0.999998146607977	0.99853891883242
sample3	11	Myeloid	C1Q_FOLR2_TREM2_macrophage	C1Q_FOLR2_TREM2_TAM_like	344	0.000640868441866826	0.00822686986131386	5213486	5207886.90963791	30	7579	7579	10320	180071	180068.585745795	1	0.999986592765048	0.998926037134828
sample15	22	Mesothelial	Mesothelial	mesothelial_ECM_program	11	0.00062747456755136	0.0186706440461434	184301	183666.001603613	30	42	42	330	177	176.709950726031	1	0.998361303536901	0.996554558052388
sample30	6	Endothelial/Pericyte	Vascular_endothelial	PLVAP_EMCN_high	72	0.000623081297584283	0.00903368490010846	516224	507797.350709652	30	1332	1332	2160	7135	7134.82115526959	1	0.999974934165325	0.98367637054777
sample30	3	Epithelial	Gastric_or_intestinal_like_epithelial_malignancy_pending_CNV	mixed_gastric_and_intestinal_program	297	0.000613097083401459	0.00832016650691626	2444040	2420316.45668476	30	4358	4358	8910	101114	101004.443260246	1	0.998916502761697	0.990293308082014
sample10	19	Epithelial	Chief_like_epithelial	metallothionein_high	33	0.000612425953725182	0.0581010552728427	172177	166917.010290048	30	276	276	990	3214	3166.98228890498	1	0.985370967300866	0.969450102452989
sample26	1	T/NK	CD8_GZMK_cytotoxic_T	GZMK_high_cytotoxic_memory_like	357	0.000604156931022106	0.00354550947530613	882272	878899.723377779	30	5490	5490	10710	15255	15250.3315337636	1	0.999693971403712	0.996177735865786
sample12	20	Myeloid	CD1C_FCER1A_dendritic_cell	antigen_presentation_LAMP3_IDO1	8	0.000602452883915285	0.165496993762341	98935	97058.9850927101	30	165	165	240	8244	8217.19972532834	1	0.996749117579856	0.98103790461121
sample5	13	Myeloid	FCN1_S100A8_A9_inflammatory_monocyte	inflammatory	21	0.000589530517443896	0.0103775156076169	115612	115374.777070699	30	363	363	630	2193	2192.97499339784	1	0.999988597080637	0.997948111534258
sample23	17	Mast	Mast_cell	mast_cell	12	0.000587579856800257	0.00595584495809491	20578	20543.708903909	30	152	152	360	545	544.992080296561	1	0.999985468434057	0.998333604038731
sample22	8	B/Plasma	IGHG_high_plasma	IGHG_high_antibody_secreting	33	0.00057745415785084	0.0134005540996811	155839	153819.714487195	30	83	83	990	171	164.96212262545	1	0.964690775587424	0.987042489281857
sample22	9	Epithelial	Pit_surface_mucous_like_epithelial	MUC5AC_CYP3A5_CLDN4_high	13	0.000564297982370644	0.00120351019299596	28598	28563.3587242401	30	7	7	390	8	7.99024899899447	1	0.998781124874309	0.998788681874261
sample6	16	Epithelial	Mucous_neck_chief_like_epithelial	MUC6_TFF2_glandular_secretory	81	0.000562859855567933	0.00983382467888378	1451448	1450108.42672667	30	1795	1795	2430	217079	217066.50625001	1	0.999942446068068	0.99907707801221
sample11	8	B/Plasma	IGHG_high_plasma	IGHG_high_antibody_secreting	11	0.000559170916505171	0.359970164954262	17643	15562.0875988989	30	9	9	330	10	9.41336784199948	1	0.941336784199948	0.882054503139991
sample1	21	Epithelial	Enteroendocrine_epithelial	neuroendocrine_secretory	105	0.000551927639514016	0.00197760499423963	1399670	1397290.79877864	30	1526	1526	3150	21514	21513.5587762049	1	0.999979491317511	0.998300169881928
sample30	21	Epithelial	Enteroendocrine_epithelial	neuroendocrine_secretory	50	0.000544451691513975	0.0103175873180882	347351	342822.139957688	30	716	716	1500	10400	10399.900308724	1	0.999990414300386	0.986961718715903
sample32	18	B/Plasma	B_or_plasma_like_stress_high	stress_high_likely_dissociation_associated	11	0.000537322362078326	0.0230148840293333	26401	26114.0622813267	30	278	278	330	3711	3699.32614207819	1	0.996854255477819	0.989131558703332
sample29	23	T/NK	CCR6_KLRB1_CCL20_CD4_like_T	Th17_like_CCL20_high	21	0.000532808591083746	0.000950303973978601	33547	33510.1215678719	30	432	432	630	3446	3444.70001195737	1	0.999622754485598	0.998900693590245
sample4	20	Myeloid	CD1C_FCER1A_dendritic_cell	antigen_presentation_LAMP3_IDO1	16	0.000532026633739229	0.00833659875959187	160982	160760.181417508	30	312	312	480	12713	12712.3027541001	1	0.999945154888708	0.998622090777281
sample1	11	Myeloid	C1Q_FOLR2_TREM2_macrophage	C1Q_FOLR2_TREM2_TAM_like	23	0.000530740323191407	0.00918243712679701	187440	187269.546533864	30	368	368	690	3506	3505.99169406604	1	0.999997630937262	0.999090623846906
sample4	19	Epithelial	Chief_like_epithelial	metallothionein_high	26	0.000530661701264837	0.0540615169791233	277201	269653.264130028	30	367	367	780	6663	6527.28643798097	1	0.979631763166888	0.972771613847092
sample12	12	B/Plasma	Conventional_B_cell	B_cell	32	0.000530386135127074	0.00143565460642945	146215	146072.179927043	30	567	567	960	2133	2132.51504611645	1	0.999772642342453	0.999023218732983
sample33	23	T/NK	CCR6_KLRB1_CCL20_CD4_like_T	Th17_like_CCL20_high	13	0.000528963048264222	0.00267241806442718	29706	29673.4927477336	30	290	290	390	2524	2522.93098504476	1	0.999576460001885	0.998905700792218
sample25	24	T/NK	Cycling_T_cell	cycling	3	0.000526753902552983	0.0250499002815436	5544	5508.92141816629	30	2	2	90	3	2.99990084155703	1	0.999966947185676	0.99367269447444
sample3	5	Fibroblast/CAF	LUM_DCN_PDGFRA_fibroblast	CCL11_CXCL14_stromal_program	167	0.000524324380624437	0.0023331155418157	2936118	2933353.32171872	30	3692	3692	5010	114730	114729.559948105	1	0.999996164456591	0.999058389928034
sample26	2	T/NK	CCR6_IL7R_CD4_like_T	activated_costimulatory_checkpoint_high	204	0.000524023693016733	0.00422289639285731	531343	530421.816647992	30	2190	2190	6120	4988	4987.44912591406	1	0.999889560127117	0.998266311305488
sample20	24	T/NK	Cycling_T_cell	cycling	4	0.000523269198881061	0.000553265359875288	5327	5324.39452918967	30	1	1	120	1	0.999956484071049	1	0.999956484071049	0.999510893408987
sample30	23	T/NK	CCR6_KLRB1_CCL20_CD4_like_T	Th17_like_CCL20_high	46	0.000507790710149885	0.00319749425482507	85109	85009.9121033113	30	970	970	1380	8095	8091.89573525776	1	0.999616520723627	0.998835753014502
sample2	3	Epithelial	Gastric_or_intestinal_like_epithelial_malignancy_pending_CNV	mixed_gastric_and_intestinal_program	198	0.000498448592712791	0.0190369446025913	4537910	4500510.38844961	30	4049	4049	5940	185969	185863.320904247	1	0.999431738108216	0.991758406061294
sample31	3	Epithelial	Gastric_or_intestinal_like_epithelial_malignancy_pending_CNV	mixed_gastric_and_intestinal_program	385	0.000495936486561629	0.00482844209571618	2936277	2933753.15046331	30	8261	8261	11550	302294	302277.460679726	1	0.999945287302182	0.999140459317466
sample5	21	Epithelial	Enteroendocrine_epithelial	neuroendocrine_secretory	16	0.000492748434903525	0.00204869549249282	226895	226729.036732053	30	351	351	480	22006	22005.9968518789	1	0.9999998569426	0.999268545944395
sample2	5	Fibroblast/CAF	LUM_DCN_PDGFRA_fibroblast	CCL11_CXCL14_stromal_program	17	0.00049253407518255	0.0148996211908201	242095	240439.398742478	30	323	323	510	9506	9505.98287436219	1	0.999998198439112	0.993161357080809
sample10	9	Epithelial	Pit_surface_mucous_like_epithelial	MUC5AC_CYP3A5_CLDN4_high	68	0.000486509547056605	0.360820819860813	242504	223549.836479815	30	554	554	2040	2640	2530.82177345258	1	0.958644611156279	0.921839790188265
sample10	7	T/NK	GNLY_NK_like_cytotoxic_lymphocyte	GNLY_GZMB_high_cytotoxic	98	0.000485437135004727	0.00310292602227697	314922	314648.58691117	30	1731	1731	2940	10284	10283.3267425725	1	0.999934533505686	0.999131806959087
sample38	12	B/Plasma	Conventional_B_cell	B_cell	12	0.00046461220914902	0.00297816781368889	51066	50976.5726755862	30	140	140	360	389	388.886224972964	1	0.999707519210703	0.99824878932335
sample32	14	B/Plasma	IGHA_high_plasma	IGHA_high_antibody_secreting	10	0.000464232735057185	0.0446139817862208	41440	41089.1533328264	30	100	100	300	10863	10859.3462859339	1	0.999663655153631	0.991533622896389
sample38	21	Epithelial	Enteroendocrine_epithelial	neuroendocrine_secretory	7	0.000456125884393963	0.309487709386914	95626	89861.255060472	30	19	19	210	699	693.991514442522	1	0.992834784610189	0.939715716023592
sample10	3	Epithelial	Gastric_or_intestinal_like_epithelial_malignancy_pending_CNV	mixed_gastric_and_intestinal_program	161	0.00044860977438002	0.00713911983408399	1541753	1522724.7395908	30	3321	3321	4830	124823	124657.40894034	1	0.998673393047275	0.987658035749435
sample13	22	Mesothelial	Mesothelial	mesothelial_ECM_program	15	0.000444995727012597	0.00807020240332616	23620	23148.8361157244	30	98	98	450	304	303.92881425508	1	0.999765836365394	0.980052333434566
sample16	23	T/NK	CCR6_KLRB1_CCL20_CD4_like_T	Th17_like_CCL20_high	8	0.00044428953389307	0.0035143168367297	43255	43180.2174138391	30	195	195	240	4146	4142.62008823627	1	0.999184777673968	0.998271122733535
sample8	4	B/Plasma	JCHAIN_TNFRSF17_plasma	antibody_secreting	9	0.000434893581646171	0.670034650542394	140832	125892.924450741	30	114	114	270	29366	29342.4743651963	1	0.999198881876873	0.893922719628641
sample27	16	Epithelial	Mucous_neck_chief_like_epithelial	MUC6_TFF2_glandular_secretory	42	0.000434549641680045	0.076356833212655	263825	259874.343741331	30	291	291	1260	4395	4389.88163461989	1	0.99883541174514	0.985025466659077
sample29	3	Epithelial	Gastric_or_intestinal_like_epithelial_malignancy_pending_CNV	mixed_gastric_and_intestinal_program	800	0.00043392808465531	0.00391030959303966	13909935	13861065.5813193	30	17505	17505	24000	270551	269855.666533309	1	0.997429935699033	0.99648672558997
sample32	23	T/NK	CCR6_KLRB1_CCL20_CD4_like_T	Th17_like_CCL20_high	13	0.000424109232981509	0.000634571543782306	37293	37259.1358239393	30	306	306	390	3468	3466.69933870786	1	0.999624953491308	0.999091942829467
sample8	21	Epithelial	Enteroendocrine_epithelial	neuroendocrine_secretory	5	0.000422756347753633	0.546348667367105	60037	58774.6005943946	30	8	8	150	40	39.9953236527657	1	0.999883091319142	0.978972976571024
sample26	11	Myeloid	C1Q_FOLR2_TREM2_macrophage	C1Q_FOLR2_TREM2_TAM_like	70	0.000418277117920599	0.00589287553120097	416692	414877.025744785	30	1173	1173	2100	8971	8970.8666387327	1	0.999985134180436	0.995644326612425
sample39	22	Mesothelial	Mesothelial	mesothelial_ECM_program	65	0.000416456010884135	0.00466803165916838	1221548	1217052.83072349	30	219	219	1950	9129	9125.83194221608	1	0.999652967709068	0.996320104264005
sample13	13	Myeloid	FCN1_S100A8_A9_inflammatory_monocyte	inflammatory	20	0.000412716285864141	0.00584447330397538	39143	38980.5187688936	30	270	270	600	1288	1287.96402371746	1	0.999972068103619	0.995849034792776
sample39	16	Epithelial	Mucous_neck_chief_like_epithelial	MUC6_TFF2_glandular_secretory	48	0.000410046289365187	0.00215839430096462	751845	751424.304725544	30	737	737	1440	23486	23484.6250949969	1	0.999941458528351	0.999440449461716
sample28	20	Myeloid	CD1C_FCER1A_dendritic_cell	antigen_presentation_LAMP3_IDO1	14	0.000409419481696297	0.0265112306896791	75018	74758.3429128049	30	245	245	420	6984	6982.64213351031	1	0.999805574672152	0.996538736207376
sample37	13	Myeloid	FCN1_S100A8_A9_inflammatory_monocyte	inflammatory	50	0.000409394563687343	0.0137894537472373	156429	153464.762399245	30	723	723	1500	8350	8347.61660249536	1	0.999714563173097	0.981050587801782
sample27	23	T/NK	CCR6_KLRB1_CCL20_CD4_like_T	Th17_like_CCL20_high	39	0.000407991417015495	0.00408487596405882	66938	66817.9111711183	30	726	726	1170	5148	5143.21987106886	1	0.999071459026585	0.998205969271839
sample21	15	Endothelial/Pericyte	Pericyte_smooth_muscle_like	contractile	21	0.000401292171846911	0.00440933620919813	79503	79395.4142171824	30	270	270	630	4314	4313.9796548156	1	0.999995283916458	0.99864677077824
sample21	3	Epithelial	Gastric_or_intestinal_like_epithelial_malignancy_pending_CNV	mixed_gastric_and_intestinal_program	344	0.000386535592301749	0.00414766206463764	3568238	3399314.14724613	30	8149	8149	10320	442040	440730.702633354	1	0.997038056812401	0.952659028698795
sample33	22	Mesothelial	Mesothelial	mesothelial_ECM_program	25	0.000385941043758104	0.0447358776381692	554983	541958.822987693	30	63	63	750	1519	1513.35864047987	1	0.996286135931448	0.976532295561653
sample18	24	T/NK	Cycling_T_cell	cycling	9	0.000384291607783581	0.00887282843551795	23125	23050.884848746	30	78	78	270	139	138.980479225884	1	0.99985956277614	0.996795020486315
sample24	23	T/NK	CCR6_KLRB1_CCL20_CD4_like_T	Th17_like_CCL20_high	15	0.00038350806160767	0.00135198513761639	47720	47693.5601629624	30	350	350	450	3995	3993.95618870521	1	0.999738720577023	0.999445938033579
sample31	18	B/Plasma	B_or_plasma_like_stress_high	stress_high_likely_dissociation_associated	16	0.000376169826856881	0.00170099407105673	31758	31734.8608196327	30	396	396	480	4063	4061.9264719127	1	0.99973577945181	0.999271390504209
sample24	22	Mesothelial	Mesothelial	mesothelial_ECM_program	11	0.000362011439750237	0.000435559572275789	30207	30200.3535733733	30	16	16	330	58	57.9980443092998	1	0.999966281194825	0.999779970648303
sample6	24	T/NK	Cycling_T_cell	cycling	7	0.000356628683484441	0.00143697051708143	13190	13183.3276415247	30	22	22	210	43	42.9995786998514	1	0.999990202322125	0.999494135066318
sample1	23	T/NK	CCR6_KLRB1_CCL20_CD4_like_T	Th17_like_CCL20_high	19	0.000351901121913994	0.00154375440446362	80717	80655.7546437338	30	488	488	570	7758	7755.83729656608	1	0.999721229255746	0.999241233491505
sample2	15	Endothelial/Pericyte	Pericyte_smooth_muscle_like	contractile	18	0.000347963064028257	0.178162295622063	324892	317087.048660464	30	335	335	540	4804	4799.72782767933	1	0.999110705178878	0.975976782008988
sample10	5	Fibroblast/CAF	LUM_DCN_PDGFRA_fibroblast	CCL11_CXCL14_stromal_program	108	0.000344210916367151	0.00220420334014796	665456	664881.262293794	30	2101	2101	3240	28630	28629.9798990014	1	0.999999297904345	0.999136325006903
sample13	23	T/NK	CCR6_KLRB1_CCL20_CD4_like_T	Th17_like_CCL20_high	7	0.000339063046279112	0.00187124148789288	8737	8730.54826717774	30	136	136	210	786	785.679003865803	1	0.99959160797176	0.999261561998139
sample23	23	T/NK	CCR6_KLRB1_CCL20_CD4_like_T	Th17_like_CCL20_high	9	0.000337520330365629	0.00106595900655091	20621	20610.5421570882	30	202	202	270	1975	1974.63177189966	1	0.999813555392234	0.999492854715492
sample2	16	Epithelial	Mucous_neck_chief_like_epithelial	MUC6_TFF2_glandular_secretory	51	0.000336911051700351	0.0123308403466662	1161043	1155819.98223227	30	475	475	1530	25259	25231.6796017931	1	0.998918389555926	0.995501443299059
sample10	6	Endothelial/Pericyte	Vascular_endothelial	PLVAP_EMCN_high	40	0.00033136183424917	0.00411568070357548	312449	312284.714975122	30	719	719	1200	4583	4582.99841003601	1	0.999999653073534	0.999474202110176
sample26	9	Epithelial	Pit_surface_mucous_like_epithelial	MUC5AC_CYP3A5_CLDN4_high	93	0.00032821586750287	0.00676993785852016	300299	279106.646216762	30	1095	1095	2790	4107	4097.53440928342	1	0.997695254269156	0.929429156330065
sample4	18	B/Plasma	B_or_plasma_like_stress_high	stress_high_likely_dissociation_associated	13	0.000323028742741371	0.00217309736404605	35061	35035.9572611083	30	345	345	390	7134	7132.3611642809	1	0.999770278144224	0.999285738031098
sample1	20	Myeloid	CD1C_FCER1A_dendritic_cell	antigen_presentation_LAMP3_IDO1	19	0.000321866335493666	0.00605360594463378	192584	192391.014830427	30	402	402	570	18267	18266.2266210173	1	0.999957662507107	0.998997916911204
sample29	24	T/NK	Cycling_T_cell	cycling	7	0.000316722166296552	0.0759246391100156	16492	16234.7778716523	30	62	62	210	144	143.768730437691	1	0.998393961372852	0.984403218024029
sample24	16	Epithelial	Mucous_neck_chief_like_epithelial	MUC6_TFF2_glandular_secretory	21	0.000312182904649391	0.196927924142268	281839	276625.117499899	30	345	345	630	23667	23656.7912538032	1	0.99956865060224	0.981500493189014
sample28	24	T/NK	Cycling_T_cell	cycling	8	0.000311660721968049	0.0169689581143804	19935	19858.312889403	30	17	17	240	43	42.9997106920238	1	0.999993271907529	0.996153142182245
sample12	8	B/Plasma	IGHG_high_plasma	IGHG_high_antibody_secreting	5	0.000307672027343155	0.0072525549052973	12912	12895.6704962771	30	12	12	150	21	20.9970377404789	1	0.999858940022805	0.998735323441535
sample10	18	B/Plasma	B_or_plasma_like_stress_high	stress_high_likely_dissociation_associated	21	0.000306927101165723	0.00597508715135406	54885	53404.8546045787	30	559	559	630	8731	8597.80245465584	1	0.984744296719258	0.973031877645599
sample10	15	Endothelial/Pericyte	Pericyte_smooth_muscle_like	contractile	15	0.000306561681145838	0.0114935613859633	120591	120160.815702228	30	278	278	450	3733	3732.94737518024	1	0.999985902807457	0.996432699805355
sample5	20	Myeloid	CD1C_FCER1A_dendritic_cell	antigen_presentation_LAMP3_IDO1	7	0.000301661926418758	0.00413301475050083	18812	18794.9821626802	30	93	93	210	1566	1565.91147077306	1	0.999943467926603	0.999095373308539
sample31	12	B/Plasma	Conventional_B_cell	B_cell	9	0.000299903953051595	0.00227424092854403	30998	30982.2886079714	30	85	85	270	296	295.962764127561	1	0.999874203133653	0.999493148202187
sample10	21	Epithelial	Enteroendocrine_epithelial	neuroendocrine_secretory	40	0.000299415325163234	0.00327580359506021	347859	337810.556233102	30	516	516	1200	4844	4843.88955774335	1	0.999977200194746	0.971113457559247
sample31	20	Myeloid	CD1C_FCER1A_dendritic_cell	antigen_presentation_LAMP3_IDO1	21	0.000299221555234952	0.00481262353238808	161420	161113.828902849	30	415	415	630	13927	13925.323465501	1	0.999879619839236	0.998103264173268
sample13	20	Myeloid	CD1C_FCER1A_dendritic_cell	antigen_presentation_LAMP3_IDO1	15	0.000294417470395467	0.00197763114674246	47640	47571.0948880036	30	257	257	450	4403	4402.74546423226	1	0.999942190377528	0.998553629051293
sample22	17	Mast	Mast_cell	mast_cell	9	0.00029434934747235	0.0360901498024454	29612	29303.5064086108	30	43	43	270	181	180.961754651451	1	0.999788699731776	0.989582142665499
sample2	19	Epithelial	Chief_like_epithelial	metallothionein_high	11	0.000293665914623197	0.0042946794413098	296974	296874.13536803	30	149	149	330	4573	4572.74062658909	1	0.999943281563327	0.999663726009784
sample30	16	Epithelial	Mucous_neck_chief_like_epithelial	MUC6_TFF2_glandular_secretory	150	0.000290247278551791	0.00267520074689664	1047384	1045179.48227089	30	3100	3100	4500	131264	131241.137489073	1	0.999825828018902	0.997895215385079
sample10	16	Epithelial	Mucous_neck_chief_like_epithelial	MUC6_TFF2_glandular_secretory	67	0.00028862513294278	0.00239298468525475	891834	885990.847446287	30	1202	1202	2010	95344	95331.2349665057	1	0.999866116027287	0.993448161256789
sample38	24	T/NK	Cycling_T_cell	cycling	4	0.000287875894646335	0.000501556356906187	5180	5178.23786848527	30	1	1	120	1	0.999992071845751	1	0.999992071845751	0.999659820170902
sample29	22	Mesothelial	Mesothelial	mesothelial_ECM_program	15	0.000282450055584055	0.0386452232490625	218752	217651.788936002	30	33	33	450	485	484.665905974662	1	0.99931114633951	0.994970509691347
sample31	23	T/NK	CCR6_KLRB1_CCL20_CD4_like_T	Th17_like_CCL20_high	17	0.000277804969183875	0.00135224275447504	34079	34057.7537223931	30	356	356	510	3038	3037.3609910431	1	0.999789661304508	0.999376558067815
sample13	8	B/Plasma	IGHG_high_plasma	IGHG_high_antibody_secreting	4	0.000276257558171712	0.000372841418229493	6605	6603.42123968498	30	12	12	120	15	14.9906060813108	1	0.999373738754057	0.999760974971231
sample25	12	B/Plasma	Conventional_B_cell	B_cell	5	0.000275781052576251	0.00325873004642417	17945	17932.9367609066	30	95	95	150	279	278.994894369894	1	0.999981700250516	0.99932776600204
sample26	3	Epithelial	Gastric_or_intestinal_like_epithelial_malignancy_pending_CNV	mixed_gastric_and_intestinal_program	194	0.000273683619025266	0.00372590512996804	1663950	1656783.44853047	30	3251	3251	5820	67853	67802.2577221648	1	0.9992521734067	0.995693048787809
sample30	17	Mast	Mast_cell	mast_cell	38	0.000270769645211534	0.00255265043269672	72228	72145.0059787738	30	552	552	1140	3154	3153.99030709959	1	0.999996926791246	0.998850943938276
sample30	13	Myeloid	FCN1_S100A8_A9_inflammatory_monocyte	inflammatory	41	0.000269301791931774	0.00488306639872206	121256	121118.589902983	30	480	480	1230	2463	2462.96420097845	1	0.999985465277485	0.998866776926361
sample31	16	Epithelial	Mucous_neck_chief_like_epithelial	MUC6_TFF2_glandular_secretory	56	0.000264053683574835	0.238250176598355	891246	863870.336135336	30	1315	1315	1680	258415	258346.067407191	1	0.999733248484766	0.969283829756696
sample17	21	Epithelial	Enteroendocrine_epithelial	neuroendocrine_secretory	3	0.00026369906932345	0.000324735783138168	9261	9258.55744345479	30	2	2	90	7	6.99983535272359	1	0.999976478960513	0.999736253477464
sample23	24	T/NK	Cycling_T_cell	cycling	3	0.000261634546213088	0.000757461026228426	3981	3979.50587622728	30	11	11	90	19	18.9996589531838	1	0.999982050167571	0.999624686316826
sample26	5	Fibroblast/CAF	LUM_DCN_PDGFRA_fibroblast	CCL11_CXCL14_stromal_program	191	0.000260105022298723	0.00276674407552239	1326381	1311952.37413063	30	3928	3928	5730	62137	62134.7544001752	1	0.999963860504614	0.989121808990501
sample10	17	Mast	Mast_cell	mast_cell	119	0.000256545089972209	0.00385679503641347	391909	391411.115123726	30	2248	2248	3570	23517	23516.9205508811	1	0.999996621630355	0.998729590603243
sample39	23	T/NK	CCR6_KLRB1_CCL20_CD4_like_T	Th17_like_CCL20_high	6	0.000255633147112592	0.000277200738928362	11399	11397.0958135023	30	121	121	180	923	922.931119941955	1	0.999925373718261	0.999832951443312
sample9	23	T/NK	CCR6_KLRB1_CCL20_CD4_like_T	Th17_like_CCL20_high	6	0.000245957137225134	0.144291062094885	14862	14258.5033305343	30	138	138	180	1250	1236.07871397374	1	0.988862971178992	0.959393307127863
sample12	14	B/Plasma	IGHA_high_plasma	IGHA_high_antibody_secreting	2	0.000245290462202234	0.000408839171650756	20157	20154.7258570023	30	8	8	60	27	26.9998475794077	1	0.999994354792879	0.999887178498897
sample37	7	T/NK	GNLY_NK_like_cytotoxic_lymphocyte	GNLY_GZMB_high_cytotoxic	7	0.00024046523442763	0.000963362177607027	55252	55228.8148601152	30	165	165	210	1210	1209.95579463063	1	0.999963466636884	0.999580374649157
sample25	22	Mesothelial	Mesothelial	mesothelial_ECM_program	11	0.000236321315201196	0.740074433476923	85289	83437.9451397617	30	14	14	330	61	60.9969110553679	1	0.999949361563407	0.978296675301173
sample13	24	T/NK	Cycling_T_cell	cycling	4	0.000231421925110367	0.000232797425311433	10841	10839.2428830519	30	59	59	120	126	125.998893553633	1	0.999991218679627	0.99983791929268
sample20	17	Mast	Mast_cell	mast_cell	3	0.000229418911083394	0.000309045965888247	17914	17910.0181444645	30	26	26	90	112	111.99934454804	1	0.999994147750359	0.99977772381738
sample6	17	Mast	Mast_cell	mast_cell	17	0.000227224232021721	0.00204009433593609	61471	61430.0856582117	30	305	305	510	2242	2241.99686367897	1	0.999998601105694	0.999334412295419
sample24	17	Mast	Mast_cell	mast_cell	21	0.000222635267953683	0.00325791869333531	55155	55118.3957259444	30	338	338	630	1710	1709.99467890409	1	0.999996888248007	0.999336338064443
sample9	13	Myeloid	FCN1_S100A8_A9_inflammatory_monocyte	inflammatory	7	0.000221334293404988	0.00877782320273889	21713	21681.6502559073	30	73	73	210	593	592.995053931188	1	0.99999165924315	0.998556176295644
sample9	22	Mesothelial	Mesothelial	mesothelial_ECM_program	8	0.000217139350828319	0.18050455727534	37554	34381.5607261675	30	8	8	240	56	55.8031884796811	1	0.996485508565733	0.915523265861627
sample4	21	Epithelial	Enteroendocrine_epithelial	neuroendocrine_secretory	4	0.000212948458689169	0.000407343442635675	65113	65097.8132710775	30	16	16	120	283	282.999985847928	1	0.999999949992677	0.99976676348928
sample26	10	T/NK	IFNG_CCL4_CD8_cytotoxic_T	IFNG_CCL4_TNF_high_activated	168	0.000211157180905699	0.00336220406556588	400009	398189.672635365	30	2716	2716	5040	18060	18055.558322479	1	0.99975405993793	0.995451783923274
sample30	15	Endothelial/Pericyte	Pericyte_smooth_muscle_like	contractile	31	0.000203158622405294	0.03005228320458	96707	92306.9012882235	30	363	363	930	2906	2905.52396717454	1	0.999836189667771	0.954500721646039
sample11	16	Epithelial	Mucous_neck_chief_like_epithelial	MUC6_TFF2_glandular_secretory	1	0.000202594931574969	0.000202594931574969	1085	1084.78149445349	30	1	1	30	1	0.999983917363582	1	0.999983917363582	0.999798612399531
sample24	24	T/NK	Cycling_T_cell	cycling	4	0.000201361849748556	0.000301748692477254	16925	16923.4182173079	30	50	50	120	119	118.998500603456	1	0.99998740002904	0.999906541643005
sample27	21	Epithelial	Enteroendocrine_epithelial	neuroendocrine_secretory	4	0.000194636975326329	0.000317566585944201	4843	4841.94004496043	30	0	0	120	0	0	NA	NA	0.999781136683963
sample7	21	Epithelial	Enteroendocrine_epithelial	neuroendocrine_secretory	19	0.000192888199259685	0.00350032780478765	213072	212590.885382767	30	300	300	570	2644	2643.99461706946	1	0.999997964095861	0.997742009192982
sample13	17	Mast	Mast_cell	mast_cell	2	0.000192550794468833	0.000212054062968905	2088	2087.60085366471	30	16	16	60	95	94.9999719435413	1	0.999999704668855	0.999808837962026
